date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:00	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2923-72a%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minc6bb.js	(from http://thicongsonnuoclocphat.com/)
10:12:00	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2922-85b%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3781.js	(from http://thicongsonnuoclocphat.com/)
10:12:02	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2923-b7a%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min3781.js	(from http://thicongsonnuoclocphat.com/)
10:12:04	78370/78370	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:37%20GMT	http://thicongsonnuoclocphat.com/219/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/219/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:06	15960/15960	---MCZ	200	added ('OK')	application/javascript	etag:W/%226215b3f8-3e58%22	http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.15.3	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-searchb73d.js	(from http://thicongsonnuoclocphat.com/)
10:12:08	106058/106058	---M--	200	added ('OK')	image/jpeg	etag:%226215b4e0-19e4a%22	http://thicongsonnuoclocphat.com/wp-content/uploads/2020/06/fff9746cfdee07b05eff-2.jpg	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/uploads/2020/06/fff9746cfdee07b05eff-2.jpg	(from http://thicongsonnuoclocphat.com/)
10:12:08	6475/6475	---MCZ	200	added ('OK')	application/javascript	etag:W/%22628dadea-194b%22	http://thicongsonnuoclocphat.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from http://thicongsonnuoclocphat.com/)
10:12:08	191297/191297	---M--	200	added ('OK')	image/jpeg	etag:%226215b4df-2eb41%22	http://thicongsonnuoclocphat.com/wp-content/uploads/2020/06/d8061d8294006e5e3711-2.jpg	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/uploads/2020/06/d8061d8294006e5e3711-2.jpg	(from http://thicongsonnuoclocphat.com/)
10:12:10	19142/19142	---MCZ	200	added ('OK')	application/javascript	etag:W/%22628dadea-4ac6%22	http://thicongsonnuoclocphat.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from http://thicongsonnuoclocphat.com/)
10:12:12	1499/1499	---MCZ	200	added ('OK')	application/javascript	etag:W/%22628dadea-5db%22	http://thicongsonnuoclocphat.com/wp-includes/js/hoverIntent.min.js?ver=1.10.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-includes/js/hoverIntent.min3e5a.js	(from http://thicongsonnuoclocphat.com/)
10:12:12	77924/77924	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:44%20GMT	http://thicongsonnuoclocphat.com/217/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/217/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:14	78370/78370	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:46%20GMT	http://thicongsonnuoclocphat.com/215/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/215/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:14	78126/78126	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:47%20GMT	http://thicongsonnuoclocphat.com/213/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/213/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:14	18420/18420	---MCZ	200	added ('OK')	application/javascript	etag:W/%226215b3f9-47f4%22	http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/js/woocommerce.js?ver=7a63f7aa2c4bbf851812535d8e4e7958	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/js/woocommerce48f4.js	(from http://thicongsonnuoclocphat.com/)
10:12:16	55107/55107	---MCZ	200	added ('OK')	application/javascript	etag:W/%226215b3f9-d743%22	http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/js/flatsome.js?ver=388f0b8795e1ae23b3e106841320e647	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/js/flatsome0cdc.js	(from http://thicongsonnuoclocphat.com/)
10:12:18	75544/75544	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:50%20GMT	http://thicongsonnuoclocphat.com/category/da-hoa-cuong/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/da-hoa-cuong/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:18	75508/75508	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:51%20GMT	http://thicongsonnuoclocphat.com/category/son-epoxy/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/son-epoxy/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:20	75547/75547	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:54%20GMT	http://thicongsonnuoclocphat.com/category/san-go-gia-re/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/san-go-gia-re/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:20	75532/75532	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:53%20GMT	http://thicongsonnuoclocphat.com/category/cua-nhom-kinh/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/cua-nhom-kinh/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:20	3790/3790	---M--	200	added ('OK')	image/png	etag:%226215b3f9-ece%22	http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/img/shadow@2x.png	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.3)
10:12:22	1020/1020	---M--	200	added ('OK')	image/png	etag:%226215b3f9-3fc%22	http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/img/underline.png	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/img/underline.png	(from http://thicongsonnuoclocphat.com/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.3)
10:12:22	93776/93776	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:54%20GMT	http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/son-nuoc-gia-re/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:24	75538/75538	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:58%20GMT	http://thicongsonnuoclocphat.com/category/sua-chua-nha/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/sua-chua-nha/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:24	75562/75562	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:58%20GMT	http://thicongsonnuoclocphat.com/category/thach-cao-gia-re/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/thach-cao-gia-re/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:26	70809/70809	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:58%20GMT	http://thicongsonnuoclocphat.com/category/tin-tuc/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/tin-tuc/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:26	68369/68369	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:11:59%20GMT	http://thicongsonnuoclocphat.com/tai-khoan/lost-password/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/tai-khoan/lost-password/index.html	(from http://thicongsonnuoclocphat.com/)
10:12:26	14615/14615	---MCZ	200	added ('OK')	text/css	etag:W/%22622a2922-3917%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/css/select23781.css	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:27	1340/1340	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:03%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/8	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/8.json	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:27	2447/2447	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:03%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fgio-hang%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed23c7.json	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:29	2525/2525	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:04%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fgio-hang%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed88e9	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:05%20GMT	http://thicongsonnuoclocphat.com/?p=8	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index2df4.html	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:29	3324/3324	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2923-cfc%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min3781.js	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:30	2640/2640	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2923-a50%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min3781.js	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:31	66680/66680	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:12:06%20GMT	http://thicongsonnuoclocphat.com/cua-hang/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/cua-hang/index.html	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:31	7883/7883	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2923-1ecb%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min3781.js	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:34	77138/77138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622a2922-12d52%22	http://thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.6.2.2	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.mina8aa.js	(from http://thicongsonnuoclocphat.com/gio-hang/)
10:12:34	4999/4999	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:09%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/313	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/313.json	(from http://thicongsonnuoclocphat.com/gioi-thieu/)
10:12:34	2457/2457	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:10%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fgioi-thieu%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed7488.json	(from http://thicongsonnuoclocphat.com/gioi-thieu/)
10:12:36	2541/2541	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:11%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fgioi-thieu%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed13b6	(from http://thicongsonnuoclocphat.com/gioi-thieu/)
10:12:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:13%20GMT	http://thicongsonnuoclocphat.com/?p=313	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index8c55.html	(from http://thicongsonnuoclocphat.com/gioi-thieu/)
10:12:37	9591/9591	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:13%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/314	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/314.json	(from http://thicongsonnuoclocphat.com/son-nuoc/)
10:12:38	2462/2462	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:14%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fson-nuoc%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed9d16.json	(from http://thicongsonnuoclocphat.com/son-nuoc/)
10:12:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:14%20GMT	http://thicongsonnuoclocphat.com/?p=314	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index1031.html	(from http://thicongsonnuoclocphat.com/son-nuoc/)
10:12:40	2546/2546	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:15%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fson-nuoc%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embeda40c	(from http://thicongsonnuoclocphat.com/son-nuoc/)
10:12:41	1348/1348	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:16%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/323	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/323.json	(from http://thicongsonnuoclocphat.com/thach-cao/)
10:12:42	2437/2437	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:17%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fthach-cao%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed24d1.json	(from http://thicongsonnuoclocphat.com/thach-cao/)
10:12:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:19%20GMT	http://thicongsonnuoclocphat.com/?p=323	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index3cee.html	(from http://thicongsonnuoclocphat.com/thach-cao/)
10:12:43	2515/2515	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:19%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fthach-cao%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed5346	(from http://thicongsonnuoclocphat.com/thach-cao/)
10:12:44	11101/11101	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:20%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/15	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/15.json	(from http://thicongsonnuoclocphat.com/sua-chua-nha/)
10:12:45	2482/2482	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:20%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fsua-chua-nha%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed2466.json	(from http://thicongsonnuoclocphat.com/sua-chua-nha/)
10:12:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:21%20GMT	http://thicongsonnuoclocphat.com/?p=15	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexa1ca.html	(from http://thicongsonnuoclocphat.com/sua-chua-nha/)
10:12:46	2566/2566	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:22%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fsua-chua-nha%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed0afb	(from http://thicongsonnuoclocphat.com/sua-chua-nha/)
10:12:47	648/648	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:22%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/24	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/24.json	(from http://thicongsonnuoclocphat.com/category/tu-van/)
10:12:48	1179/1179	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/tu-van/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/tu-van/feed/index.html	(from http://thicongsonnuoclocphat.com/category/tu-van/)
10:12:48	19000/19000	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:24%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/21	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/21.json	(from http://thicongsonnuoclocphat.com/du-an-thuc-hien/)
10:12:48	2512/2512	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:24%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fdu-an-thuc-hien%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedbc44.json	(from http://thicongsonnuoclocphat.com/du-an-thuc-hien/)
10:12:50	2602/2602	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:25%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Fdu-an-thuc-hien%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed7385	(from http://thicongsonnuoclocphat.com/du-an-thuc-hien/)
10:12:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:27%20GMT	http://thicongsonnuoclocphat.com/?p=21	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index3965.html	(from http://thicongsonnuoclocphat.com/du-an-thuc-hien/)
10:12:51	2148/2148	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:27%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/23	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/23.json	(from http://thicongsonnuoclocphat.com/lien-he/)
10:12:51	2442/2442	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:27%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Flien-he%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embede3cb.json	(from http://thicongsonnuoclocphat.com/lien-he/)
10:12:53	2520/2520	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:28%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Flien-he%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedb54a	(from http://thicongsonnuoclocphat.com/lien-he/)
10:12:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:31%20GMT	http://thicongsonnuoclocphat.com/?p=23	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index40a0.html	(from http://thicongsonnuoclocphat.com/lien-he/)
10:12:55	6663/6663	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:31%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/228	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/228.json	(from http://thicongsonnuoclocphat.com/__trashed/)
10:12:57	2717/2717	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:33%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F__trashed%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embeded42.json	(from http://thicongsonnuoclocphat.com/__trashed/)
10:12:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:34%20GMT	http://thicongsonnuoclocphat.com/?p=228	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index6eea.html	(from http://thicongsonnuoclocphat.com/__trashed/)
